faostat_country_code,m49_code,country,year,production_tonnes,production_flag,area_harvested_ha,area_harvested_flag,yield_kg_ha,yield_flag
2,004,Afghanistan,1961,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1962,1100.0,E,600.0,E,1833.3,E
2,004,Afghanistan,1963,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1964,1100.0,E,600.0,E,1833.3,E
2,004,Afghanistan,1965,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1966,1100.0,E,600.0,E,1833.3,E
2,004,Afghanistan,1967,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1968,1200.0,E,600.0,E,2000.0,E
2,004,Afghanistan,1969,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1970,1200.0,E,600.0,E,2000.0,E
2,004,Afghanistan,1971,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1972,1200.0,E,600.0,E,2000.0,E
2,004,Afghanistan,1973,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1974,1300.0,E,600.0,E,2166.7,E
2,004,Afghanistan,1975,1000.0,E,600.0,E,1666.7,E
2,004,Afghanistan,1976,1336.0,A,600.0,E,2226.7,E
2,004,Afghanistan,1977,1375.0,A,600.0,E,2291.7,E
2,004,Afghanistan,1978,1319.0,A,623.0,A,2117.2,A
2,004,Afghanistan,1979,900.0,E,800.0,E,1125.0,E
2,004,Afghanistan,1980,1170.0,A,1000.0,E,1170.0,E
2,004,Afghanistan,1981,1000.0,E,1200.0,E,833.3,E
2,004,Afghanistan,1982,800.0,E,1250.0,E,640.0,E
2,004,Afghanistan,1983,500.0,E,1300.0,E,384.6,E
2,004,Afghanistan,1984,194.0,A,1385.0,A,140.1,A
2,004,Afghanistan,1985,803.0,A,1385.0,A,579.8,A
2,004,Afghanistan,1986,2001.0,A,1385.0,A,1444.8,A
2,004,Afghanistan,1987,900.0,E,1300.0,E,692.3,E
2,004,Afghanistan,1988,1070.0,A,1300.0,E,823.1,E
2,004,Afghanistan,1989,800.0,E,1300.0,E,615.4,E
2,004,Afghanistan,1990,1100.0,E,1420.0,E,774.6,E
2,004,Afghanistan,1991,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,1992,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,1993,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,1994,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,1995,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,1996,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,1997,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,1998,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,1999,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,2000,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,2001,900.0,A,1300.0,A,692.3,A
2,004,Afghanistan,2002,1100.0,A,1300.0,A,846.2,A
2,004,Afghanistan,2003,2400.0,A,2400.0,A,1000.0,A
2,004,Afghanistan,2004,2550.0,A,1000.0,A,2550.0,A
2,004,Afghanistan,2005,2712.0,A,1105.0,A,2454.3,A
2,004,Afghanistan,2006,1592.0,A,2300.0,A,692.2,A
2,004,Afghanistan,2007,1592.0,A,2300.0,A,692.2,A
2,004,Afghanistan,2008,5800.0,E,2300.0,A,2521.7,E
2,004,Afghanistan,2009,9000.0,A,2000.0,A,4500.0,A
2,004,Afghanistan,2010,7300.0,A,2200.0,A,3318.2,A
2,004,Afghanistan,2011,6600.0,A,2200.0,A,3000.0,A
2,004,Afghanistan,2012,6600.0,A,2200.0,A,3000.0,A
2,004,Afghanistan,2013,6684.79,I,2200.0,A,3038.5,E
2,004,Afghanistan,2014,6916.19,I,2200.0,A,3143.7,E
2,004,Afghanistan,2015,7472.33,I,2200.0,A,3396.5,E
2,004,Afghanistan,2016,8000.6,I,2200.0,A,3636.6,E
2,004,Afghanistan,2017,7463.04,E,2209.0,I,3377.9,E
2,004,Afghanistan,2018,7645.32,E,2208.0,I,3462.2,E
2,004,Afghanistan,2019,7926.57,I,2206.0,I,3593.7,E
2,004,Afghanistan,2020,7678.31,E,2163.0,I,3549.1,E
2,004,Afghanistan,2021,7750.07,E,2192.0,E,3534.9,E
2,004,Afghanistan,2022,7954.92,I,2187.0,E,3637.0,E
2,004,Afghanistan,2023,8031.1,I,2181.0,E,3682.2,E
2,004,Afghanistan,2024,7912.03,E,2187.0,E,3617.9,E
3,008,Albania,1961,17800.0,E,18600.0,A,957.0,E
3,008,Albania,1962,27000.0,E,19400.0,A,1391.8,E
3,008,Albania,1963,27200.0,E,21000.0,A,1295.2,E
3,008,Albania,1964,48000.0,E,22900.0,A,2096.1,E
3,008,Albania,1965,30000.0,E,25100.0,A,1195.2,E
3,008,Albania,1966,32000.0,E,26400.0,A,1212.1,E
3,008,Albania,1967,33000.0,E,29800.0,A,1107.4,E
3,008,Albania,1968,34000.0,E,31400.0,A,1082.8,E
3,008,Albania,1969,31000.0,E,32800.0,A,945.1,E
3,008,Albania,1970,20000.0,E,36400.0,A,549.5,E
3,008,Albania,1971,38000.0,E,36900.0,A,1029.8,E
3,008,Albania,1972,40000.0,E,37000.0,E,1081.1,E
3,008,Albania,1973,53000.0,E,39800.0,A,1331.7,E
3,008,Albania,1974,47000.0,E,40000.0,E,1175.0,E
3,008,Albania,1975,52000.0,E,40000.0,E,1300.0,E
3,008,Albania,1976,42000.0,E,42000.0,E,1000.0,E
3,008,Albania,1977,52000.0,E,44000.0,E,1181.8,E
3,008,Albania,1978,38000.0,E,43000.0,E,883.7,E
3,008,Albania,1979,32000.0,E,42800.0,A,747.7,E
3,008,Albania,1980,26900.0,A,43400.0,A,619.8,A
3,008,Albania,1981,24000.0,A,43400.0,A,553.0,A
3,008,Albania,1982,17700.0,A,43600.0,A,406.0,A
3,008,Albania,1983,45000.0,A,43700.0,A,1029.7,A
3,008,Albania,1984,25000.0,E,30000.0,E,833.3,E
3,008,Albania,1985,33400.0,A,44000.0,A,759.1,A
3,008,Albania,1986,17900.0,A,44000.0,A,406.8,A
3,008,Albania,1987,37700.0,A,44300.0,A,851.0,A
3,008,Albania,1988,23400.0,A,44500.0,A,525.8,A
3,008,Albania,1989,31100.0,A,44600.0,A,697.3,A
3,008,Albania,1990,10000.0,A,45000.0,A,222.2,A
3,008,Albania,1991,35300.0,A,45000.0,A,784.4,A
3,008,Albania,1992,20200.0,A,45000.0,A,448.9,A
3,008,Albania,1993,25300.0,A,45000.0,A,562.2,A
3,008,Albania,1994,30000.0,A,45000.0,A,666.7,A
3,008,Albania,1995,38763.0,A,45000.0,A,861.4,A
3,008,Albania,1996,27660.0,A,44000.0,A,628.6,A
3,008,Albania,1997,33347.0,A,44000.0,A,757.9,A
3,008,Albania,1998,46876.0,A,44011.0,A,1065.1,A
3,008,Albania,1999,42012.0,A,43679.0,A,961.8,A
3,008,Albania,2000,36200.0,A,32600.0,A,1110.4,A
3,008,Albania,2001,39600.0,A,26396.0,A,1500.2,A
3,008,Albania,2002,27300.0,A,28000.0,A,975.0,A
3,008,Albania,2003,27933.0,A,33600.0,A,831.3,A
3,008,Albania,2004,58700.0,A,33500.0,E,1752.2,E
3,008,Albania,2005,30200.0,A,28500.0,E,1059.6,E
3,008,Albania,2006,40200.0,A,35000.0,E,1148.6,E
3,008,Albania,2007,27600.0,A,25000.0,E,1104.0,E
3,008,Albania,2008,56200.0,A,45000.0,E,1248.9,E
3,008,Albania,2009,78000.0,A,40000.0,E,1950.0,E
3,008,Albania,2010,70000.0,A,34242.0,I,2044.3,E
3,008,Albania,2011,65400.0,A,29355.0,I,2227.9,E
3,008,Albania,2012,108000.0,A,36259.0,A,2978.6,A
3,008,Albania,2013,92000.0,A,37941.0,A,2424.8,A
3,008,Albania,2014,98000.0,A,39964.0,A,2452.2,A
3,008,Albania,2015,96000.05,A,41504.0,A,2313.0,A
3,008,Albania,2016,99075.0,A,38889.0,A,2547.6,A
3,008,Albania,2017,107830.0,A,45426.0,A,2373.8,A
3,008,Albania,2018,117573.0,A,46378.0,A,2535.1,A
3,008,Albania,2019,98313.0,A,47136.0,A,2085.7,A
3,008,Albania,2020,131971.0,A,48102.0,A,2743.6,A
3,008,Albania,2021,110164.5,A,48723.0,A,2261.0,A
3,008,Albania,2022,157710.0,A,49476.0,A,3187.6,A
3,008,Albania,2023,117618.05,A,50404.0,A,2333.5,A
3,008,Albania,2024,146726.0,A,51115.0,A,2870.5,A
4,012,Algeria,1961,160000.0,A,,A,,
4,012,Algeria,1962,143000.0,A,,A,,
4,012,Algeria,1963,148300.0,A,,A,,
4,012,Algeria,1964,148559.0,A,,A,,
4,012,Algeria,1965,153169.0,A,,A,,
4,012,Algeria,1966,143030.0,A,,A,,
4,012,Algeria,1967,138189.0,A,,A,,
4,012,Algeria,1968,171639.0,A,,A,,
4,012,Algeria,1969,118902.0,A,97260.0,A,1222.5,A
4,012,Algeria,1970,137571.0,A,98840.0,A,1391.9,A
4,012,Algeria,1971,167836.0,A,125090.0,A,1341.7,A
4,012,Algeria,1972,171550.0,A,146300.0,A,1172.6,A
4,012,Algeria,1973,119061.0,A,151130.0,A,787.8,A
4,012,Algeria,1974,172896.0,A,166220.0,A,1040.2,A
4,012,Algeria,1975,197267.0,A,175910.0,A,1121.4,A
4,012,Algeria,1976,221015.0,A,184080.0,A,1200.6,A
4,012,Algeria,1977,116363.0,A,167020.0,A,696.7,A
4,012,Algeria,1978,88414.0,A,171220.0,A,516.4,A
4,012,Algeria,1979,156920.0,A,182180.0,A,861.3,A
4,012,Algeria,1980,103431.0,A,179540.0,A,576.1,A
4,012,Algeria,1981,213812.0,A,176370.0,A,1212.3,A
4,012,Algeria,1982,143265.0,A,176880.0,A,810.0,A
4,012,Algeria,1983,135317.0,A,184260.0,A,734.4,A
4,012,Algeria,1984,102031.0,A,161260.0,A,632.7,A
4,012,Algeria,1985,159155.0,A,162740.0,A,978.0,A
4,012,Algeria,1986,201625.0,A,164630.0,A,1224.7,A
4,012,Algeria,1987,168172.0,A,161680.0,A,1040.2,A
4,012,Algeria,1988,142892.0,A,161150.0,A,886.7,A
4,012,Algeria,1989,92453.0,A,161500.0,A,572.5,A
4,012,Algeria,1990,177907.0,A,170170.0,A,1045.5,A
4,012,Algeria,1991,87736.0,A,164520.0,A,533.3,A
4,012,Algeria,1992,265520.0,A,164290.0,A,1616.2,A
4,012,Algeria,1993,206073.0,A,161380.0,A,1276.9,A
4,012,Algeria,1994,170360.0,A,161260.0,A,1056.4,A
4,012,Algeria,1995,130964.0,A,160780.0,A,814.6,A
4,012,Algeria,1996,313334.0,A,165040.0,A,1898.5,A
4,012,Algeria,1997,319474.0,A,162840.0,A,1961.9,A
4,012,Algeria,1998,124060.0,A,165260.0,A,750.7,A
4,012,Algeria,1999,363381.0,A,165600.0,A,2194.3,A
4,012,Algeria,2000,217112.0,A,168080.0,A,1291.7,A
4,012,Algeria,2001,200339.0,A,177220.0,A,1130.5,A
4,012,Algeria,2002,191926.0,A,190550.0,A,1007.2,A
4,012,Algeria,2003,167627.0,A,209730.0,A,799.3,A
4,012,Algeria,2004,468800.0,A,226337.0,A,2071.2,A
4,012,Algeria,2005,316489.0,A,239352.0,A,1322.3,A
4,012,Algeria,2006,264733.0,A,263352.0,A,1005.2,A
4,012,Algeria,2007,208952.0,A,276253.0,A,756.4,A
4,012,Algeria,2008,254067.0,A,282460.0,A,899.5,A
4,012,Algeria,2009,475182.0,A,288442.0,A,1647.4,A
4,012,Algeria,2010,311252.0,A,294200.0,A,1058.0,A
4,012,Algeria,2011,610776.0,A,311930.0,A,1958.1,A
4,012,Algeria,2012,393840.0,A,328884.0,A,1197.5,A
4,012,Algeria,2013,578740.0,A,348196.0,A,1662.1,A
4,012,Algeria,2014,482860.0,A,383443.0,A,1259.3,A
4,012,Algeria,2015,653725.0,A,406571.0,A,1607.9,A
4,012,Algeria,2016,696431.48,A,423683.0,A,1643.8,A
4,012,Algeria,2017,684460.56,A,432959.0,A,1580.9,A
4,012,Algeria,2018,860784.44,A,431009.0,A,1997.1,A
4,012,Algeria,2019,868754.0,A,431506.0,A,2013.3,A
4,012,Algeria,2020,1079508.0,A,438828.0,A,2460.0,A
4,012,Algeria,2021,704619.0,A,440008.0,A,1601.4,A
4,012,Algeria,2022,850868.13,I,470759.0,I,1807.4,E
4,012,Algeria,2023,913339.99,I,486141.0,I,1878.8,E
4,012,Algeria,2024,913242.78,I,474116.0,I,1926.2,E
9,032,Argentina,1961,36000.0,A,,M,,
9,032,Argentina,1962,45000.0,A,,M,,
9,032,Argentina,1963,54000.0,A,,M,,
9,032,Argentina,1964,55600.0,A,,M,,
9,032,Argentina,1965,65200.0,A,,M,,
9,032,Argentina,1966,49000.0,A,,M,,
9,032,Argentina,1967,78077.0,A,,M,,
9,032,Argentina,1968,45647.0,A,,M,,
9,032,Argentina,1969,75981.0,A,,M,,
9,032,Argentina,1970,48992.0,A,,M,,
9,032,Argentina,1971,86262.0,A,,M,,
9,032,Argentina,1972,59034.0,A,,M,,
9,032,Argentina,1973,128000.0,A,,M,,
9,032,Argentina,1974,92200.0,A,,M,,
9,032,Argentina,1975,89000.0,A,,M,,
9,032,Argentina,1976,79300.0,A,,M,,
9,032,Argentina,1977,94000.0,A,,M,,
9,032,Argentina,1978,75000.0,A,,M,,
9,032,Argentina,1979,95000.0,A,,M,,
9,032,Argentina,1980,82000.0,A,,M,,
9,032,Argentina,1981,99000.0,A,,M,,
9,032,Argentina,1982,88400.0,A,,M,,
9,032,Argentina,1983,108000.0,A,,M,,
9,032,Argentina,1984,81500.0,A,,M,,
9,032,Argentina,1985,64800.0,A,23000.0,E,2817.4,E
9,032,Argentina,1986,75600.0,A,25000.0,E,3024.0,E
9,032,Argentina,1987,73700.0,A,24000.0,E,3070.8,E
9,032,Argentina,1988,111200.0,A,37000.0,E,3005.4,E
9,032,Argentina,1989,79000.0,E,24000.0,E,3291.7,E
9,032,Argentina,1990,88000.0,E,29000.0,E,3034.5,E
9,032,Argentina,1991,121000.0,E,40000.0,E,3025.0,E
9,032,Argentina,1992,68000.0,E,23000.0,E,2956.5,E
9,032,Argentina,1993,80000.0,A,26000.0,E,3076.9,E
9,032,Argentina,1994,77452.0,A,27903.0,A,2775.8,A
9,032,Argentina,1995,88683.0,A,28465.0,A,3115.5,A
9,032,Argentina,1996,91940.0,A,27703.0,A,3318.8,A
9,032,Argentina,1997,91940.0,E,27700.0,E,3319.1,E
9,032,Argentina,1998,88000.0,E,27000.0,E,3259.3,E
9,032,Argentina,1999,90000.0,E,29000.0,E,3103.4,E
9,032,Argentina,2000,110000.0,E,35000.0,E,3142.9,E
9,032,Argentina,2001,90000.0,E,29000.0,E,3103.4,E
9,032,Argentina,2002,93000.0,E,30000.0,E,3100.0,E
9,032,Argentina,2003,99000.0,E,33000.0,E,3000.0,E
9,032,Argentina,2004,147600.0,E,45000.0,E,3280.0,E
9,032,Argentina,2005,155000.0,E,50000.0,E,3100.0,E
9,032,Argentina,2006,170000.0,E,55000.0,E,3090.9,E
9,032,Argentina,2007,176000.0,E,58500.0,E,3008.5,E
9,032,Argentina,2008,183000.0,E,61000.0,E,3000.0,E
9,032,Argentina,2009,169000.0,E,56000.0,E,3017.9,E
9,032,Argentina,2010,353842.0,E,126400.0,E,2799.4,E
9,032,Argentina,2011,248261.0,E,88700.0,E,2798.9,E
9,032,Argentina,2012,360922.0,E,128900.0,E,2800.0,E
9,032,Argentina,2013,216609.0,E,77400.0,E,2798.6,E
9,032,Argentina,2014,341865.0,E,122410.0,I,2792.8,E
9,032,Argentina,2015,334848.0,E,118548.0,I,2824.6,E
9,032,Argentina,2016,247555.0,E,87295.0,I,2835.8,E
9,032,Argentina,2017,400000.0,X,141571.0,I,2825.4,E
9,032,Argentina,2018,303989.13,E,108213.0,I,2809.2,E
9,032,Argentina,2019,321000.0,E,114945.0,I,2792.6,E
9,032,Argentina,2020,321000.0,E,115467.0,I,2780.0,E
9,032,Argentina,2021,339371.71,I,122291.0,I,2775.1,E
9,032,Argentina,2022,353955.6,I,128115.0,I,2762.8,E
9,032,Argentina,2023,342363.8,I,124403.0,I,2752.1,E
9,032,Argentina,2024,347381.23,I,126720.0,I,2741.3,E
10,036,Australia,1961,1080.0,A,1088.0,A,992.6,A
10,036,Australia,1962,958.0,A,1018.0,A,941.1,A
10,036,Australia,1963,1056.0,A,1045.0,A,1010.5,A
10,036,Australia,1964,1627.0,A,1088.0,A,1495.4,A
10,036,Australia,1965,1058.0,A,1109.0,A,954.0,A
10,036,Australia,1966,1762.0,A,1108.0,A,1590.3,A
10,036,Australia,1967,1314.0,A,862.0,A,1524.4,A
10,036,Australia,1968,2189.0,A,1293.0,A,1693.0,A
10,036,Australia,1969,2243.0,A,1264.0,A,1774.5,A
10,036,Australia,1970,1939.0,A,1296.0,A,1496.1,A
10,036,Australia,1971,2256.0,A,1300.0,E,1735.4,E
10,036,Australia,1972,2283.0,A,1300.0,E,1756.2,E
10,036,Australia,1973,2503.0,A,1300.0,E,1925.4,E
10,036,Australia,1974,2521.0,A,1300.0,E,1939.2,E
10,036,Australia,1975,1979.0,A,1200.0,E,1649.2,E
10,036,Australia,1976,3144.0,A,1300.0,E,2418.5,E
10,036,Australia,1977,1981.0,A,1500.0,E,1320.7,E
10,036,Australia,1978,2724.0,A,1300.0,E,2095.4,E
10,036,Australia,1979,3000.0,E,1400.0,E,2142.9,E
10,036,Australia,1980,1537.0,A,1000.0,E,1537.0,E
10,036,Australia,1981,1537.0,A,1500.0,E,1024.7,E
10,036,Australia,1982,2788.0,A,1500.0,E,1858.7,E
10,036,Australia,1983,868.0,A,1000.0,E,868.0,E
10,036,Australia,1984,1475.0,A,800.0,E,1843.8,E
10,036,Australia,1985,1520.0,A,800.0,E,1900.0,E
10,036,Australia,1986,1284.0,A,800.0,E,1605.0,E
10,036,Australia,1987,486.0,A,500.0,E,972.0,E
10,036,Australia,1988,597.0,A,400.0,E,1492.5,E
10,036,Australia,1989,523.0,A,400.0,E,1307.5,E
10,036,Australia,1990,534.0,A,300.0,E,1780.0,E
10,036,Australia,1991,684.0,A,400.0,E,1710.0,E
10,036,Australia,1992,933.0,A,600.0,E,1555.0,E
10,036,Australia,1993,801.0,A,513.0,I,1562.1,E
10,036,Australia,1994,936.0,A,595.0,I,1573.5,E
10,036,Australia,1995,900.0,E,571.0,I,1575.4,E
10,036,Australia,1996,800.0,E,550.0,E,1454.5,E
10,036,Australia,1997,642.0,A,450.0,E,1426.7,E
10,036,Australia,1998,763.0,A,500.0,E,1526.0,E
10,036,Australia,1999,2404.0,A,1200.0,E,2003.3,E
10,036,Australia,2000,1397.0,A,763.0,I,1831.3,E
10,036,Australia,2001,2370.0,A,1454.0,X,1630.0,E
10,036,Australia,2002,1428.0,A,1000.0,E,1428.0,E
10,036,Australia,2003,3191.0,A,1500.0,E,2127.3,E
10,036,Australia,2004,6540.0,A,3150.0,E,2076.2,E
10,036,Australia,2005,23041.0,A,11000.0,E,2094.6,E
10,036,Australia,2006,42177.0,A,20000.0,E,2108.8,E
10,036,Australia,2007,57123.0,A,27000.0,E,2115.7,E
10,036,Australia,2008,60000.0,E,28600.0,E,2097.9,E
10,036,Australia,2009,62655.0,A,30000.0,E,2088.5,E
10,036,Australia,2010,90000.0,E,41000.0,E,2195.1,E
10,036,Australia,2011,91067.0,A,42010.0,I,2167.7,E
10,036,Australia,2012,99483.3,I,45228.0,I,2199.6,E
10,036,Australia,2013,93516.0,A,41949.0,I,2229.3,E
10,036,Australia,2014,65851.0,A,29245.0,I,2251.7,E
10,036,Australia,2015,84500.0,E,36726.0,I,2300.8,E
10,036,Australia,2016,86800.0,E,37508.0,I,2314.2,E
10,036,Australia,2017,122570.0,A,52586.0,I,2330.8,E
10,036,Australia,2018,89700.0,E,38213.0,I,2347.4,E
10,036,Australia,2019,86192.0,A,36314.0,I,2373.5,E
10,036,Australia,2020,48204.03,A,20143.0,I,2393.1,E
10,036,Australia,2021,130000.0,A,53095.0,I,2448.4,E
10,036,Australia,2022,77000.0,A,31482.0,I,2445.9,E
10,036,Australia,2023,100536.0,A,40758.0,I,2466.7,E
10,036,Australia,2024,81809.0,A,32889.0,I,2487.5,E
11,040,Austria,2018,,A,,A,,
11,040,Austria,2019,,A,,A,,
11,040,Austria,2020,,A,,A,,
11,040,Austria,2021,,A,,A,,
11,040,Austria,2022,,A,,A,,
11,040,Austria,2023,,A,,A,,
11,040,Austria,2024,,A,,A,,
52,031,Azerbaijan,1992,112.0,A,1953.0,A,57.3,A
52,031,Azerbaijan,1993,97.0,A,1912.0,A,50.7,A
52,031,Azerbaijan,1994,91.0,A,1898.0,A,47.9,A
52,031,Azerbaijan,1995,91.0,A,1862.0,A,48.9,A
52,031,Azerbaijan,1996,90.0,A,1495.0,A,60.2,A
52,031,Azerbaijan,1997,86.0,A,1409.0,A,61.0,A
52,031,Azerbaijan,1998,109.0,A,1276.0,A,85.4,A
52,031,Azerbaijan,1999,345.0,A,1470.0,A,234.7,A
52,031,Azerbaijan,2000,952.0,A,1468.0,A,648.5,A
52,031,Azerbaijan,2001,1083.0,A,1483.0,A,730.3,A
52,031,Azerbaijan,2002,656.0,A,1551.0,A,423.0,A
52,031,Azerbaijan,2003,1325.0,A,1524.0,A,869.4,A
52,031,Azerbaijan,2004,1857.0,A,1508.0,A,1231.4,A
52,031,Azerbaijan,2005,984.0,A,1518.0,A,648.2,A
52,031,Azerbaijan,2006,1148.0,A,1542.0,A,744.5,A
52,031,Azerbaijan,2007,836.0,A,1768.0,A,472.9,A
52,031,Azerbaijan,2008,1517.0,A,1775.0,A,854.6,A
52,031,Azerbaijan,2009,1498.0,A,1857.0,A,806.7,A
52,031,Azerbaijan,2010,1863.0,A,1856.0,A,1003.8,A
52,031,Azerbaijan,2011,1659.0,A,1856.0,A,893.9,A
52,031,Azerbaijan,2012,1335.0,A,1817.0,A,734.7,A
52,031,Azerbaijan,2013,840.0,A,1692.0,A,496.5,A
52,031,Azerbaijan,2014,847.0,A,1725.0,A,491.0,A
52,031,Azerbaijan,2015,1066.0,A,1724.0,A,618.3,A
52,031,Azerbaijan,2016,1586.2,A,2979.0,A,532.5,A
52,031,Azerbaijan,2017,1679.5,A,2777.0,A,604.8,A
52,031,Azerbaijan,2018,1073.0,A,3259.0,A,329.2,A
52,031,Azerbaijan,2019,1162.6,A,2741.0,A,424.2,A
52,031,Azerbaijan,2020,968.6,A,4164.0,A,232.6,A
52,031,Azerbaijan,2021,1510.5,A,4365.0,A,346.1,A
52,031,Azerbaijan,2022,3171.7,A,6014.0,A,527.4,A
52,031,Azerbaijan,2023,5691.4,A,6320.0,A,900.6,A
52,031,Azerbaijan,2024,4385.77,E,8742.0,I,501.7,E
255,056,Belgium,2018,,A,,A,,
255,056,Belgium,2019,,A,,A,,
255,056,Belgium,2020,,A,,A,,
255,056,Belgium,2021,,A,,A,,
255,056,Belgium,2022,,A,,A,,
255,056,Belgium,2023,,A,,A,,
255,056,Belgium,2024,,A,,A,,
80,070,Bosnia and Herzegovina,1992,,M,,M,,
80,070,Bosnia and Herzegovina,1993,,M,,M,,
80,070,Bosnia and Herzegovina,1994,,M,,M,,
80,070,Bosnia and Herzegovina,1995,,M,,M,,
80,070,Bosnia and Herzegovina,1996,,M,,M,,
80,070,Bosnia and Herzegovina,1997,,M,,M,,
80,070,Bosnia and Herzegovina,1998,,M,,M,,
80,070,Bosnia and Herzegovina,1999,,M,,M,,
80,070,Bosnia and Herzegovina,2000,,M,,M,,
80,070,Bosnia and Herzegovina,2001,,M,,M,,
80,070,Bosnia and Herzegovina,2002,,M,,M,,
80,070,Bosnia and Herzegovina,2003,,M,,M,,
80,070,Bosnia and Herzegovina,2004,49.0,A,50.0,E,980.0,E
80,070,Bosnia and Herzegovina,2005,44.0,A,47.0,I,928.6,E
80,070,Bosnia and Herzegovina,2006,41.0,A,45.0,I,906.4,E
80,070,Bosnia and Herzegovina,2007,66.0,A,80.0,E,825.0,E
80,070,Bosnia and Herzegovina,2008,101.0,A,110.0,E,918.2,E
80,070,Bosnia and Herzegovina,2009,97.0,A,100.0,E,970.0,E
80,070,Bosnia and Herzegovina,2010,123.0,A,114.0,I,1079.1,E
80,070,Bosnia and Herzegovina,2011,153.0,A,129.0,I,1187.9,E
80,070,Bosnia and Herzegovina,2012,153.0,A,110.0,E,1390.9,E
80,070,Bosnia and Herzegovina,2013,153.0,A,110.0,E,1390.9,E
80,070,Bosnia and Herzegovina,2014,190.0,A,135.0,E,1407.4,E
80,070,Bosnia and Herzegovina,2015,303.0,A,209.0,I,1450.8,E
80,070,Bosnia and Herzegovina,2016,359.0,A,241.0,I,1486.8,E
80,070,Bosnia and Herzegovina,2017,281.4,A,184.0,I,1526.0,E
80,070,Bosnia and Herzegovina,2018,610.0,A,322.0,I,1892.5,E
80,070,Bosnia and Herzegovina,2019,776.0,A,325.0,I,2388.9,E
80,070,Bosnia and Herzegovina,2020,985.0,A,459.0,I,2145.8,E
80,070,Bosnia and Herzegovina,2021,839.0,A,414.0,I,2026.8,E
80,070,Bosnia and Herzegovina,2022,576.0,A,310.0,A,1858.1,A
80,070,Bosnia and Herzegovina,2023,504.0,A,310.0,A,1625.8,A
80,070,Bosnia and Herzegovina,2024,564.0,A,347.0,A,1625.4,A
21,076,Brazil,1961,442.0,A,,M,,
21,076,Brazil,1962,575.0,A,,M,,
21,076,Brazil,1963,718.0,A,,M,,
21,076,Brazil,1964,865.0,A,,M,,
21,076,Brazil,1965,871.0,A,,M,,
21,076,Brazil,1966,889.0,A,,M,,
21,076,Brazil,1967,1042.0,A,,M,,
21,076,Brazil,1968,1044.0,A,,M,,
21,076,Brazil,1969,1042.0,A,,M,,
21,076,Brazil,1970,1086.0,A,,M,,
21,076,Brazil,1971,1000.0,A,,M,,
21,076,Brazil,1972,832.0,A,,M,,
21,076,Brazil,1973,834.0,A,,M,,
21,076,Brazil,1974,1027.0,A,,M,,
21,076,Brazil,1975,1059.0,A,,M,,
21,076,Brazil,1976,1190.0,A,,M,,
21,076,Brazil,1977,977.0,A,,M,,
21,076,Brazil,1978,973.0,A,,M,,
21,076,Brazil,1979,975.0,A,,M,,
21,076,Brazil,1980,956.0,A,,M,,
21,076,Brazil,1981,248.0,A,,M,,
21,076,Brazil,1982,207.0,A,,M,,
21,076,Brazil,1983,171.0,A,,M,,
21,076,Brazil,1984,95.0,A,,M,,
21,076,Brazil,1985,61.0,A,40.0,E,1525.0,E
21,076,Brazil,1986,35.0,A,40.0,E,875.0,E
21,076,Brazil,1987,24.0,A,40.0,E,600.0,E
21,076,Brazil,1988,11.0,A,40.0,E,275.0,E
21,076,Brazil,1989,29.0,A,40.0,E,725.0,E
21,076,Brazil,1990,52.0,A,39.0,A,1333.3,A
21,076,Brazil,1991,10.0,A,10.0,A,1000.0,A
21,076,Brazil,1992,7.0,A,7.0,A,1000.0,A
21,076,Brazil,1993,21.0,A,16.0,A,1312.5,A
21,076,Brazil,1994,4.0,A,4.0,A,1000.0,A
21,076,Brazil,1995,3.0,A,3.0,A,1000.0,A
21,076,Brazil,1996,63.0,A,43.0,A,1465.1,A
21,076,Brazil,1997,64.0,A,45.0,A,1422.2,A
21,076,Brazil,1998,62.0,A,46.0,A,1347.8,A
21,076,Brazil,1999,1.0,A,5.0,A,200.0,A
21,076,Brazil,2000,4.0,A,11.0,A,363.6,A
21,076,Brazil,2001,2.0,A,6.0,A,333.3,A
21,076,Brazil,2002,2.0,E,6.0,E,333.3,E
21,076,Brazil,2003,2.0,E,6.0,E,333.3,E
21,076,Brazil,2004,3.0,E,9.0,E,333.3,E
21,076,Brazil,2005,2.0,E,6.0,E,333.3,E
21,076,Brazil,2006,2.0,E,6.0,E,333.3,E
