faostat_country_code,m49_code,country,year,production_tonnes,production_flag,area_harvested_ha,area_harvested_flag,yield_kg_ha,yield_flag,production_growth_pct,production_5yr_avg,production_index,major_production_total,major_producer_share_pct,production_direction,alternating_direction,area_growth_pct,yield_growth_pct,growth_interaction_pct,reconstructed_production_growth_pct,growth_difference_pct
223,792,Türkiye,1963,618857.0,A,404760.0,A,1528.9,A,113.25924394362312,,115.1574821464658,8266262.0,7.486539865298244,increase,True,,,,,
223,792,Türkiye,1964,694486.0,A,424347.0,A,1636.6,A,12.220755360285175,,129.23059631864945,4362666.0,15.91884411962777,increase,False,,,,,
223,792,Türkiye,1965,394146.0,A,428347.0,A,920.2,A,-43.24637213709131,537400.6,73.34305171970408,5625915.0,7.005900373539238,decrease,True,,,,,
223,792,Türkiye,1966,840600.0,A,444000.0,A,1893.2,A,113.27122436863499,567655.8,156.41962439193406,5624761.0,14.94463498093519,increase,True,,,,,
223,792,Türkiye,1967,495000.0,A,449667.0,A,1100.8,A,-41.113490364025694,608617.8,92.11005719011108,5838572.0,8.478100467032007,decrease,True,,,,,
223,792,Türkiye,1968,822000.0,A,444707.0,A,1848.4,A,66.06060606060606,649246.4,152.9585192126693,6468547.0,12.707645163589287,increase,True,,,,,
223,792,Türkiye,1969,307800.0,A,447447.0,A,687.9,A,-62.55474452554745,571909.2,57.27570828912361,5680648.0,5.418395929478468,decrease,True,,,,,
223,792,Türkiye,1970,681000.0,A,453673.0,A,1501.1,A,121.24756335282649,629280.0,126.72110898275886,6200075.0,10.98373809994234,increase,True,,,,,
223,792,Türkiye,1971,326000.0,A,457900.0,A,711.9,A,-52.12922173274597,526360.0,60.66238109894183,7060997.0,4.616911747731942,decrease,True,,,,,
223,792,Türkiye,1972,1019000.0,A,460000.0,A,2215.2,A,212.57668711656441,631160.0,189.61646116509735,6407605.0,15.902977789673365,increase,True,,,,,
223,792,Türkiye,1973,332500.0,A,468200.0,A,710.2,A,-67.36997055937192,533260.0,61.87190710244834,6675504.0,4.980897322509282,decrease,True,,,,,
223,792,Türkiye,1974,840000.0,A,474367.0,A,1770.8,A,152.6315789473684,639700.0,156.30797583776425,6265618.0,13.406498768357727,increase,True,,,,,
223,792,Türkiye,1975,561000.0,A,484800.0,A,1157.2,A,-33.214285714285715,615700.0,104.39139814879255,8031393.0,6.985089635135523,decrease,True,,,,,
223,792,Türkiye,1976,1097000.0,A,489780.0,A,2239.8,A,95.54367201426024,769900.0,204.13077320717545,6383026.0,17.186206040833923,increase,True,,,,,
223,792,Türkiye,1977,400000.0,A,493333.0,A,810.8,A,-63.53691886964449,646100.0,74.4323694465544,7137230.0,5.604415158261679,decrease,True,,,,,
223,792,Türkiye,1978,1100000.0,A,490000.0,A,2244.9,A,175.0,799600.0,204.68901597802457,7521531.0,14.624682129210132,increase,True,,,,,
223,792,Türkiye,1979,430000.0,A,490000.0,A,877.6,A,-60.909090909090914,717600.0,80.01479715504598,6695858.0,6.421880511802969,decrease,True,,,,,
223,792,Türkiye,1980,1350000.0,A,491667.0,A,2745.8,A,213.953488372093,875400.0,251.20924688212108,8823360.0,15.3002937656403,increase,True,,,,,
223,792,Türkiye,1981,400000.0,A,506667.0,A,789.5,A,-70.37037037037037,736000.0,74.4323694465544,6137781.0,6.517013233284147,decrease,True,3.050845389257373,-71.24699541117343,-2.1736356744861967,-70.36978569640225,-0.0005846739681203417
223,792,Türkiye,1982,1320000.0,A,497333.0,A,2654.2,A,229.99999999999997,920000.0,245.62681917362949,8647969.0,15.263699488284473,increase,True,-1.8422356301081355,236.18746041798607,-4.3511295496676885,229.99409523821024,0.0059047617897363125
223,792,Türkiye,1983,400000.0,A,499900.0,A,800.2,A,-69.6969696969697,780000.0,74.4323694465544,7345309.0,5.445652456554244,decrease,True,0.5161531609605641,-69.85155602441412,-0.3605410144001528,-69.69594387785371,-0.0010258191159948638
223,792,Türkiye,1984,800000.0,A,500000.0,A,1600.0,A,100.0,854000.0,148.8647388931088,7754973.0,10.315961125847892,increase,True,0.02000400080015563,99.95001249687576,0.01999400129963068,99.99001049897555,0.00998950102444951
223,792,Türkiye,1985,600000.0,A,505667.0,A,1186.6,A,-25.0,704000.0,111.6485541698316,7463649.0,8.03896324706588,decrease,True,1.1333999999999955,-25.837500000000002,-0.2928422249999989,-24.996942225000005,-0.0030577749999949333
223,792,Türkiye,1986,1010000.0,A,513333.0,A,1967.5,A,68.33333333333333,826000.0,187.94173285254985,7356237.0,13.72984584373777,increase,True,1.5160174581295704,65.80987695937975,0.9976892238777867,68.3235836413871,0.00974969194622588
223,792,Türkiye,1987,600000.0,A,526667.0,A,1139.2,A,-40.5940594059406,682000.0,111.6485541698316,9599038.0,6.25062636485031,decrease,True,2.597534154242953,-42.09911054637865,-1.0935387750746823,-40.59511516721038,0.0010557612697823515
223,792,Türkiye,1988,1100000.0,A,528793.0,A,2080.2,A,83.33333333333333,822000.0,204.68901597802457,6949210.0,15.829137412741881,increase,True,0.4036706305882154,82.6018258426966,0.3334393112565928,83.3389357845414,-0.005602451208076786
223,792,Türkiye,1989,500000.0,A,529733.0,A,943.9,A,-54.54545454545454,762000.0,93.040461808193,8376851.0,5.96883005320257,decrease,True,0.1777633213752905,-54.62455533121815,-0.0971024238432567,-54.54389443368611,-0.0015601117684269639
223,792,Türkiye,1990,1100000.0,A,537333.0,A,2047.1,A,120.00000000000001,862000.0,204.68901597802457,7480895.0,14.704122969243652,increase,True,1.4346850205669615,116.87678779531731,1.6768137670192522,119.98828658290353,0.011713417096487433
223,792,Türkiye,1991,640000.0,A,543467.0,A,1177.6,A,-41.81818181818182,788000.0,119.09179111448705,10249924.0,6.2439487356198935,decrease,True,1.1415639836004798,-42.47472033608519,-0.48487610949177723,-41.81803246197649,-0.00014935620532696703
223,792,Türkiye,1992,750000.0,A,541733.0,A,1384.4,A,17.1875,818000.0,139.5606927122895,8386217.0,8.943245804395474,increase,True,-0.31906261097729427,17.56114130434785,-0.056031035963064316,17.186047657407492,0.001452342592507705
223,792,Türkiye,1993,550000.0,A,565039.0,A,973.4,A,-26.66666666666667,708000.0,102.34450798901229,8712182.0,6.312999429993542,decrease,True,4.302119309696839,-29.68795145911587,-1.2772110923760485,-26.66304324179508,-0.0036234248715913964
223,792,Türkiye,1994,1400000.0,A,572410.0,A,2445.8,A,154.54545454545453,888000.0,260.5132930629404,8740077.0,16.018165515017774,increase,True,1.3045117239695037,151.26361208136433,1.9732515537011484,154.541375359035,0.004079186419545522
223,792,Türkiye,1995,515000.0,A,556209.0,A,925.9,A,-63.21428571428571,771000.0,95.83167566243878,7316196.0,7.039177189894858,decrease,True,-2.830313935815232,-62.14326600703246,1.7588495179677692,-63.214730424879924,0.0004447105942162466
223,792,Türkiye,1996,1800000.0,A,568405.0,A,3166.8,A,249.5145631067961,1003000.0,334.94566250949475,12376070.0,14.544196986603986,increase,True,2.192700945148318,242.02397667134682,5.306862023958166,249.5235396404533,-0.0089765336572043
223,792,Türkiye,1997,510000.0,A,657647.0,A,775.5,A,-71.66666666666667,955000.0,94.90127104435686,12240120.0,4.166625817393947,decrease,True,15.700424873109853,-75.51155740810913,-11.855635341375391,-71.66676787637466,0.0001012097079922114
223,792,Türkiye,1998,1650000.0,A,600000.0,A,2750.0,A,223.52941176470588,1175000.0,307.0335239670369,11479494.0,14.373455833506249,increase,True,-8.765644791202575,254.60992907801418,-22.31820198611152,223.5260823007001,0.003329464005787486
223,792,Türkiye,1999,600000.0,A,595000.0,A,1008.4,A,-63.63636363636363,1015000.0,111.6485541698316,10809483.0,5.550681748609069,decrease,True,-0.8333333333333304,-63.330909090909095,0.5277575757575739,-63.636484848484855,0.00012121212122195857
223,792,Türkiye,2000,1800000.0,A,600000.0,A,3000.0,A,200.0,1272000.0,334.94566250949475,12054127.0,14.932645060069468,increase,True,0.8403361344537785,197.50099166997222,1.6596721989073238,200.0010000033333,-0.0010000033333028568
223,792,Türkiye,2001,600000.0,A,600000.0,A,1000.0,A,-66.66666666666667,1032000.0,111.6485541698316,12172244.0,4.929247228366437,decrease,True,0.0,-66.66666666666667,-0.0,-66.66666666666667,0.0
223,792,Türkiye,2002,1800000.0,A,620000.0,A,2903.2,A,200.0,1290000.0,334.94566250949475,11944018.0,15.070305486813568,increase,True,3.3333333333333437,190.32,6.344000000000019,199.99733333333336,0.002666666666641504
223,792,Türkiye,2003,850000.0,A,625000.0,A,1360.0,A,-52.77777777777778,1130000.0,158.1687850739281,15348287.0,5.53807731116834,decrease,True,0.8064516129032251,-53.15513915679251,-0.4286704770709069,-52.77735802096019,-0.00041975681758543715
223,792,Türkiye,2004,1600000.0,A,644000.0,A,2484.5,A,88.23529411764706,1330000.0,297.7294777862176,14606783.0,10.953815087141365,increase,True,3.0399999999999983,82.68382352941177,2.5135882352941166,88.23741176470588,-0.0021176470588244456
223,792,Türkiye,2005,1200000.0,A,662000.0,A,1812.7,A,-25.0,1210000.0,223.2971083396632,12246314.0,9.798866826377308,decrease,True,2.795031055900621,-27.0396458039847,-0.7557664976269015,-25.000381245710983,0.00038124571098308024
223,792,Türkiye,2006,1766749.0,A,711843.0,A,2481.9,A,47.229083333333335,1443349.8,328.75828571832636,15038188.0,11.748416764040986,increase,True,7.529154078549838,36.917305676615,2.779560826041569,47.226020581206406,0.0030627521269295244
