Haverst period,Country,Product Type,Indicator,Tonnes
2009/10,Albania,OO,I,1.0
2009/10,Albania,OO,P,5.0
2009/10,Albania,TO,C,19.0
2009/10,Albania,TO,E,1.5
2009/10,Albania,TO,I,3.0
2009/10,Albania,TO,P,18.0
2009/10,Algeria,OO,C,33.5
2009/10,Algeria,OO,E,0.0
2009/10,Algeria,OO,I,0.0
2009/10,Algeria,OO,P,26.5
2009/10,Algeria,TO,C,134.0
2009/10,Algeria,TO,E,0.0
2009/10,Algeria,TO,I,1.5
2009/10,Algeria,TO,P,136.0
2009/10,Argentina,OO,C,5.0
2009/10,Argentina,OO,E,19.0
2009/10,Argentina,OO,I,0.0
2009/10,Argentina,OO,P,17.0
2009/10,Argentina,TO,C,35.0
2009/10,Argentina,TO,E,110.0
2009/10,Argentina,TO,I,10.0
2009/10,Argentina,TO,P,220.0
2009/10,Australia,OO,C,44.0
2009/10,Australia,OO,E,8.0
2009/10,Australia,OO,I,35.0
2009/10,Australia,OO,P,18.0
2009/10,Australia,TO,C,20.5
2009/10,Australia,TO,E,0.0
2009/10,Australia,TO,I,18.5
2009/10,Australia,TO,P,3.5
2009/10,Austria,OO,C,8.9
2009/10,Austria,OO,E,0.3
2009/10,Austria,OO,I,0.0
2009/10,Austria,TO,C,3.8
2009/10,Austria,TO,E,0.2
2009/10,Austria,TO,I,0.6
2009/10,Belgium,OO,C,12.3
2009/10,Belgium,OO,E,0.4
2009/10,Belgium,OO,I,1.0
2009/10,Belgium,TO,C,8.2
2009/10,Belgium,TO,E,0.3
2009/10,Belgium,TO,I,8.5
2009/10,Brazil,OO,C,50.5
2009/10,Brazil,OO,I,50.5
2009/10,Brazil,TO,C,79.0
2009/10,Brazil,TO,E,0.0
2009/10,Brazil,TO,I,79.0
2009/10,Bulgaria,OO,C,1.3
2009/10,Bulgaria,OO,E,0.0
2009/10,Bulgaria,OO,I,0.0
2009/10,Bulgaria,TO,C,13.2
2009/10,Bulgaria,TO,E,0.0
2009/10,Bulgaria,TO,I,11.7
2009/10,Canada,OO,C,37.0
2009/10,Canada,OO,I,37.0
2009/10,Canada,TO,C,27.5
2009/10,Canada,TO,E,0.0
2009/10,Canada,TO,I,27.5
2009/10,Chile,OO,C,9.0
2009/10,Chile,OO,E,3.0
2009/10,Chile,OO,I,0.5
2009/10,Chile,OO,P,12.0
2009/10,Chile,TO,C,29.0
2009/10,Chile,TO,E,4.0
2009/10,Chile,TO,I,6.5
2009/10,Chile,TO,P,25.0
2009/10,China,OO,C,18.0
2009/10,China,OO,I,18.0
2009/10,Croatia,OO,C,6.5
2009/10,Croatia,OO,E,0.0
2009/10,Croatia,OO,I,1.5
2009/10,Croatia,OO,P,5.0
2009/10,Croatia,TO,C,3.0
2009/10,Croatia,TO,E,0.0
2009/10,Croatia,TO,I,2.0
2009/10,Croatia,TO,P,1.0
2009/10,Cyprus,OO,C,5.0
2009/10,Cyprus,OO,E,0.0
2009/10,Cyprus,OO,I,0.0
2009/10,Cyprus,OO,P,4.2
2009/10,Cyprus,TO,C,4.4
2009/10,Cyprus,TO,E,0.0
2009/10,Cyprus,TO,I,0.2
2009/10,Cyprus,TO,P,3.0
2009/10,Czech. Rep.,OO,C,4.4
2009/10,Czech. Rep.,OO,E,0.0
2009/10,Czech. Rep.,OO,I,0.0
2009/10,Czech. Rep.,TO,C,0.9
2009/10,Czech. Rep.,TO,E,0.0
2009/10,Czech. Rep.,TO,I,0.0
2009/10,Denmark,OO,C,4.3
2009/10,Denmark,OO,E,0.1
2009/10,Denmark,OO,I,0.0
2009/10,Denmark,TO,C,3.8
2009/10,Denmark,TO,E,0.1
2009/10,Denmark,TO,I,0.3
2009/10,Egypt,OO,C,7.0
2009/10,Egypt,OO,E,0.0
2009/10,Egypt,OO,I,4.0
2009/10,Egypt,OO,P,3.0
2009/10,Egypt,TO,C,340.0
2009/10,Egypt,TO,E,71.5
2009/10,Egypt,TO,I,0.5
2009/10,Egypt,TO,P,409.0
2009/10,Estonia,OO,C,0.3
2009/10,Estonia,OO,E,0.0
2009/10,Estonia,OO,I,0.0
2009/10,Estonia,TO,C,0.2
2009/10,Estonia,TO,E,0.3
2009/10,Estonia,TO,I,0.0
2009/10,EU,OO,C,728.0
2009/10,EU,OO,E,444.0
2009/10,EU,OO,I,78.0
2009/10,EU,OO,P,2224.5
2009/10,EU,TO,C,510.0
2009/10,EU,TO,E,300.0
2009/10,EU,TO,I,101.0
2009/10,EU,TO,P,675.0
2009/10,Finland,OO,C,1.7
2009/10,Finland,OO,E,0.1
2009/10,Finland,OO,I,0.0
2009/10,Finland,TO,C,3.1
2009/10,Finland,TO,E,0.1
2009/10,Finland,TO,I,0.0
2009/10,France,OO,C,114.8
2009/10,France,OO,E,1.4
2009/10,France,OO,I,4.7
2009/10,France,OO,P,5.7
2009/10,France,TO,C,56.8
2009/10,France,TO,E,1.7
2009/10,France,TO,I,28.3
2009/10,France,TO,P,1.9
2009/10,Germany,OO,C,50.1
2009/10,Germany,OO,E,0.8
2009/10,Germany,OO,I,0.2
2009/10,Germany,TO,C,57.8
2009/10,Germany,TO,E,1.3
2009/10,Germany,TO,I,11.5
2009/10,Greece,OO,C,228.5
2009/10,Greece,OO,E,12.0
2009/10,Greece,OO,I,0.0
2009/10,Greece,OO,P,320.0
2009/10,Greece,TO,C,20.0
2009/10,Greece,TO,E,49.0
2009/10,Greece,TO,I,1.5
2009/10,Greece,TO,P,107.0
2009/10,Hungary,OO,C,2.3
2009/10,Hungary,OO,E,0.0
2009/10,Hungary,OO,I,0.1
2009/10,Hungary,TO,C,0.9
2009/10,Hungary,TO,E,0.6
2009/10,Hungary,TO,I,0.0
2009/10,Iran,OO,C,6.5
2009/10,Iran,OO,E,0.0
2009/10,Iran,OO,I,3.0
2009/10,Iran,OO,P,4.0
2009/10,Iran,TO,C,47.5
2009/10,Iran,TO,E,0.0
2009/10,Iran,TO,I,1.0
2009/10,Iran,TO,P,47.5
2009/10,Iraq,OO,C,8.5
2009/10,Iraq,OO,E,0.0
2009/10,Iraq,OO,I,8.5
2009/10,Iraq,TO,C,9.0
2009/10,Iraq,TO,E,0.0
2009/10,Iraq,TO,I,9.0
2009/10,Iraq,TO,P,0.0
2009/10,Ireland,OO,C,5.7
2009/10,Ireland,OO,E,0.0
2009/10,Ireland,OO,I,0.0
2009/10,Ireland,TO,C,0.3
2009/10,Ireland,TO,E,0.0
2009/10,Ireland,TO,I,0.0
2009/10,Israel,OO,C,16.5
2009/10,Israel,OO,E,0.0
2009/10,Israel,OO,I,13.0
2009/10,Israel,OO,P,3.5
2009/10,Israel,TO,C,21.5
2009/10,Israel,TO,E,0.5
2009/10,Israel,TO,I,12.5
2009/10,Israel,TO,P,9.5
2009/10,Italy,OO,C,675.7
2009/10,Italy,OO,E,195.1
2009/10,Italy,OO,I,56.3
2009/10,Italy,OO,P,430.0
2009/10,Italy,TO,C,122.4
2009/10,Italy,TO,E,3.3
2009/10,Italy,TO,I,8.7
2009/10,Italy,TO,P,58.6
2009/10,Japan,OO,C,40.5
2009/10,Japan,OO,I,40.5
2009/10,Japan,TO,C,3.0
2009/10,Japan,TO,E,0.0
2009/10,Japan,TO,I,3.0
2009/10,Jordan,OO,C,20.0
2009/10,Jordan,OO,E,2.0
2009/10,Jordan,OO,I,5.0
2009/10,Jordan,OO,P,17.0
2009/10,Jordan,TO,C,30.5
2009/10,Jordan,TO,E,4.0
2009/10,Jordan,TO,I,0.5
2009/10,Jordan,TO,P,34.0
2009/10,Latvia,OO,C,1.2
2009/10,Latvia,OO,E,0.0
2009/10,Latvia,OO,I,0.0
2009/10,Latvia,TO,C,4.0
2009/10,Latvia,TO,E,0.1
2009/10,Latvia,TO,I,0.5
2009/10,Lebanon,OO,C,9.5
2009/10,Lebanon,OO,E,3.0
2009/10,Lebanon,OO,I,3.0
2009/10,Lebanon,OO,P,9.0
2009/10,Lebanon,TO,C,20.5
2009/10,Lebanon,TO,E,4.0
2009/10,Lebanon,TO,I,5.0
2009/10,Lebanon,TO,P,19.5
2009/10,Libya,OO,C,15.0
2009/10,Libya,OO,E,0.0
2009/10,Libya,OO,I,0.0
2009/10,Libya,OO,P,15.0
2009/10,Libya,TO,C,7.5
2009/10,Libya,TO,E,0.0
2009/10,Libya,TO,I,4.5
2009/10,Libya,TO,P,3.0
2009/10,Lithuania,OO,C,0.7
2009/10,Lithuania,OO,E,0.9
2009/10,Lithuania,OO,I,0.0
2009/10,Lithuania,TO,C,1.2
2009/10,Lithuania,TO,E,0.3
2009/10,Lithuania,TO,I,0.0
2009/10,Luxembourg,OO,C,1.1
2009/10,Luxembourg,OO,E,0.0
2009/10,Luxembourg,OO,I,0.0
2009/10,Luxembourg,TO,C,0.6
2009/10,Luxembourg,TO,E,0.0
2009/10,Luxembourg,TO,I,0.0
2009/10,Malta,OO,C,0.7
2009/10,Malta,OO,E,0.0
2009/10,Malta,OO,I,0.0
2009/10,Malta,TO,C,1.2
2009/10,Malta,TO,E,0.0
2009/10,Malta,TO,I,0.0
2009/10,Mexico,OO,C,9.0
2009/10,Mexico,OO,E,0.0
2009/10,Mexico,OO,I,9.0
2009/10,Mexico,OO,P,0.0
2009/10,Mexico,TO,C,7.0
2009/10,Mexico,TO,E,15.0
2009/10,Mexico,TO,I,8.0
2009/10,Mexico,TO,P,10.0
2009/10,Montenegro,OO,C,0.5
2009/10,Montenegro,OO,E,0.0
2009/10,Montenegro,OO,I,0.0
2009/10,Montenegro,OO,P,0.5
2009/10,Montenegro,TO,C,0.0
2009/10,Montenegro,TO,E,0.0
2009/10,Montenegro,TO,I,0.0
2009/10,Montenegro,TO,P,0.0
2009/10,Morocco,OO,C,90.0
2009/10,Morocco,OO,E,21.0
2009/10,Morocco,OO,I,0.0
2009/10,Morocco,OO,P,140.0
2009/10,Morocco,TO,C,32.0
2009/10,Morocco,TO,E,68.0
2009/10,Morocco,TO,I,0.0
2009/10,Morocco,TO,P,90.0
2009/10,Netherlands,OO,C,27.2
2009/10,Netherlands,OO,E,0.6
2009/10,Netherlands,OO,I,0.6
2009/10,Netherlands,TO,C,14.6
2009/10,Netherlands,TO,E,0.9
2009/10,Netherlands,TO,I,5.5
2009/10,Norway,OO,C,3.5
2009/10,Norway,OO,I,3.5
2009/10,Oth.non-prod.,OO,C,35.0
2009/10,Oth.non-prod.,OO,I,35.0
2009/10,Oth.non-prod.,TO,C,40.0
2009/10,Oth.non-prod.,TO,E,0.0
2009/10,Oth.non-prod.,TO,I,40.0
2009/10,Other pr.coun.,OO,C,13.0
2009/10,Other pr.coun.,OO,E,5.0
2009/10,Other pr.coun.,OO,I,3.0
2009/10,Other pr.coun.,OO,P,15.0
2009/10,Other pr.coun.,TO,C,25.0
2009/10,Other pr.coun.,TO,E,0.0
2009/10,Other pr.coun.,TO,I,10.0
2009/10,Other pr.coun.,TO,P,15.0
2009/10,Palestine,OO,C,8.0
2009/10,Palestine,OO,E,0.5
2009/10,Palestine,OO,I,0.5
2009/10,Palestine,OO,P,5.5
2009/10,Palestine,TO,C,5.0
2009/10,Palestine,TO,E,0.0
2009/10,Palestine,TO,I,0.0
2009/10,Palestine,TO,P,2.5
2009/10,Peru,TO,C,50.0
2009/10,Peru,TO,E,20.0
2009/10,Peru,TO,I,0.0
2009/10,Peru,TO,P,75.0
2009/10,Poland,OO,C,3.5
2009/10,Poland,OO,E,0.2
2009/10,Poland,OO,I,0.0
2009/10,Poland,TO,C,8.3
2009/10,Poland,TO,E,1.0
2009/10,Poland,TO,I,0.0
2009/10,Portugal,OO,C,87.8
2009/10,Portugal,OO,E,35.8
2009/10,Portugal,OO,I,1.1
2009/10,Portugal,OO,P,62.5
2009/10,Portugal,TO,C,7.0
2009/10,Portugal,TO,E,15.2
2009/10,Portugal,TO,I,0.0
2009/10,Portugal,TO,P,12.3
2009/10,Romania,OO,C,3.2
2009/10,Romania,OO,E,0.0
2009/10,Romania,OO,I,0.0
2009/10,Romania,TO,C,22.9
2009/10,Romania,TO,E,0.0
2009/10,Romania,TO,I,16.6
2009/10,Russia,OO,C,22.0
2009/10,Russia,OO,I,22.0
2009/10,Russia,TO,C,67.0
2009/10,Russia,TO,E,0.0
2009/10,Russia,TO,I,67.0
2009/10,Saudi Arabia,OO,C,6.5
2009/10,Saudi Arabia,OO,E,0.5
2009/10,Saudi Arabia,OO,I,5.5
2009/10,Saudi Arabia,OO,P,3.0
2009/10,Saudi Arabia,TO,C,31.5
2009/10,Saudi Arabia,TO,E,0.0
2009/10,Saudi Arabia,TO,I,27.0
2009/10,Saudi Arabia,TO,P,4.5
2009/10,Slovakia,OO,C,1.2
2009/10,Slovakia,OO,E,0.0
2009/10,Slovakia,OO,I,0.0
2009/10,Slovakia,TO,C,1.6
2009/10,Slovakia,TO,E,0.0
2009/10,Slovakia,TO,I,0.0
2009/10,Slovenia,OO,C,2.0
2009/10,Slovenia,OO,E,0.0
2009/10,Slovenia,OO,I,0.1
2009/10,Slovenia,OO,P,0.7
2009/10,Slovenia,TO,C,1.0
2009/10,Slovenia,TO,E,0.0
2009/10,Slovenia,TO,I,0.0
2009/10,Slovenia,TO,P,0.0
2009/10,Spain,OO,C,539.4
2009/10,Spain,OO,E,196.5
2009/10,Spain,OO,I,13.7
2009/10,Spain,OO,P,1401.5
2009/10,Spain,TO,C,107.9
2009/10,Spain,TO,E,225.1
2009/10,Spain,TO,I,1.9
2009/10,Spain,TO,P,492.6
2009/10,Sweden,OO,C,7.4
2009/10,Sweden,OO,E,0.1
2009/10,Sweden,OO,I,0.1
2009/10,Sweden,TO,C,10.3
2009/10,Sweden,TO,E,0.1
2009/10,Sweden,TO,I,0.9
2009/10,Switzerland,OO,C,13.0
2009/10,Switzerland,OO,I,13.0
2009/10,Switzerland,TO,C,6.0
2009/10,Switzerland,TO,E,0.0
2009/10,Switzerland,TO,I,6.0
2009/10,Syria,OO,C,120.5
2009/10,Syria,OO,E,18.0
2009/10,Syria,OO,I,0.0
2009/10,Syria,OO,P,150.0
2009/10,Syria,TO,C,116.0
2009/10,Syria,TO,E,24.0
2009/10,Syria,TO,I,0.0
2009/10,Syria,TO,P,135.0
2009/10,Taiwan,OO,C,4.0
2009/10,Taiwan,OO,I,4.0
2009/10,Tunisia,OO,C,30.0
2009/10,Tunisia,OO,E,97.0
2009/10,Tunisia,OO,I,0.0
2009/10,Tunisia,OO,P,150.0
2009/10,Tunisia,TO,C,20.0
2009/10,Tunisia,TO,E,1.0
2009/10,Tunisia,TO,I,0.5
2009/10,Tunisia,TO,P,22.0
2009/10,Türkiye,OO,C,110.0
2009/10,Türkiye,OO,E,29.5
2009/10,Türkiye,OO,I,0.0
2009/10,Türkiye,OO,P,147.0
2009/10,Türkiye,TO,C,260.0
2009/10,Türkiye,TO,E,65.5
2009/10,Türkiye,TO,I,0.0
2009/10,Türkiye,TO,P,390.0
2009/10,United King.,OO,C,55.3
2009/10,United King.,OO,E,0.1
2009/10,United King.,OO,I,0.1
2009/10,United King.,TO,C,33.7
2009/10,United King.,TO,E,0.2
2009/10,United King.,TO,I,4.6
2009/10,USA,OO,C,258.0
2009/10,USA,OO,E,2.5
2009/10,USA,OO,I,258.0
2009/10,USA,OO,P,3.0
2009/10,USA,TO,C,203.0
2009/10,USA,TO,E,4.0
2009/10,USA,TO,I,185.0
2009/10,USA,TO,P,24.0
2010/11,Albania,OO,C,9.0
2010/11,Albania,OO,E,0.0
2010/11,Albania,OO,I,1.0
2010/11,Albania,OO,P,8.0
2010/11,Albania,TO,C,28.5
2010/11,Albania,TO,E,2.0
2010/11,Albania,TO,I,2.5
2010/11,Albania,TO,P,28.0
2010/11,Algeria,OO,C,59.0
2010/11,Algeria,OO,E,0.0
2010/11,Algeria,OO,I,0.0
2010/11,Algeria,OO,P,67.0
2010/11,Algeria,TO,C,189.0
2010/11,Algeria,TO,E,0.0
2010/11,Algeria,TO,I,0.0
2010/11,Algeria,TO,P,192.5
2010/11,Argentina,OO,C,5.5
2010/11,Argentina,OO,E,12.0
2010/11,Argentina,OO,I,0.0
2010/11,Argentina,OO,P,20.0
2010/11,Argentina,TO,C,35.0
2010/11,Argentina,TO,E,72.0
2010/11,Argentina,TO,I,0.0
2010/11,Argentina,TO,P,90.0
2010/11,Australia,OO,C,44.0
2010/11,Australia,OO,E,6.0
2010/11,Australia,OO,I,32.0
2010/11,Australia,OO,P,18.0
2010/11,Australia,TO,C,22.5
2010/11,Australia,TO,E,0.0
2010/11,Australia,TO,I,17.5
2010/11,Australia,TO,P,3.5
2010/11,Austria,OO,C,8.7
2010/11,Austria,OO,E,0.4
2010/11,Austria,OO,I,0.0
2010/11,Austria,TO,C,6.1
2010/11,Austria,TO,E,0.2
2010/11,Austria,TO,I,1.1
2010/11,Belgium,OO,C,13.7
2010/11,Belgium,OO,E,0.7
2010/11,Belgium,OO,I,1.4
2010/11,Belgium,TO,C,7.5
2010/11,Belgium,TO,E,0.5
2010/11,Belgium,TO,I,8.3
2010/11,Brazil,OO,C,61.5
2010/11,Brazil,OO,E,0.0
2010/11,Brazil,OO,I,61.5
2010/11,Brazil,TO,C,87.0
2010/11,Brazil,TO,E,0.0
2010/11,Brazil,TO,I,87.0
2010/11,Bulgaria,OO,C,1.3
2010/11,Bulgaria,OO,E,0.0
2010/11,Bulgaria,OO,I,0.0
2010/11,Bulgaria,TO,C,14.0
2010/11,Bulgaria,TO,E,0.0
2010/11,Bulgaria,TO,I,9.5
2010/11,Canada,OO,C,40.0
2010/11,Canada,OO,I,40.0
2010/11,Canada,TO,C,27.5
2010/11,Canada,TO,E,0.0
2010/11,Canada,TO,I,27.5
2010/11,Chile,OO,C,10.0
2010/11,Chile,OO,E,6.5
2010/11,Chile,OO,I,0.5
2010/11,Chile,OO,P,16.0
2010/11,Chile,TO,C,30.0
2010/11,Chile,TO,E,4.5
2010/11,Chile,TO,I,8.0
2010/11,Chile,TO,P,26.0
2010/11,China,OO,C,29.5
2010/11,China,OO,I,29.5
2010/11,Croatia,OO,C,7.0
2010/11,Croatia,OO,E,0.0
2010/11,Croatia,OO,I,2.0
2010/11,Croatia,OO,P,5.0
2010/11,Croatia,TO,C,3.5
2010/11,Croatia,TO,E,0.0
2010/11,Croatia,TO,I,2.0
2010/11,Croatia,TO,P,1.5
2010/11,Cyprus,OO,C,6.5
2010/11,Cyprus,OO,E,0.0
2010/11,Cyprus,OO,I,0.0
2010/11,Cyprus,OO,P,6.5
2010/11,Cyprus,TO,C,4.3
2010/11,Cyprus,TO,E,0.0
2010/11,Cyprus,TO,I,0.1
2010/11,Cyprus,TO,P,3.5
2010/11,Czech. Rep.,OO,C,6.1
2010/11,Czech. Rep.,OO,E,0.0
2010/11,Czech. Rep.,OO,I,0.0
2010/11,Czech. Rep.,TO,C,5.0
2010/11,Czech. Rep.,TO,E,0.0
2010/11,Czech. Rep.,TO,I,0.1
2010/11,Denmark,OO,C,5.9
2010/11,Denmark,OO,E,0.1
2010/11,Denmark,OO,I,0.0
2010/11,Denmark,TO,C,4.6
2010/11,Denmark,TO,E,0.0
2010/11,Denmark,TO,I,0.3
2010/11,Egypt,OO,C,5.0
2010/11,Egypt,OO,E,0.0
2010/11,Egypt,OO,I,1.0
2010/11,Egypt,OO,P,4.0
2010/11,Egypt,TO,C,300.0
2010/11,Egypt,TO,E,78.0
2010/11,Egypt,TO,I,0.0
2010/11,Egypt,TO,P,350.0
2010/11,Estonia,OO,C,0.4
2010/11,Estonia,OO,E,0.1
2010/11,Estonia,OO,I,0.0
2010/11,Estonia,TO,C,0.6
2010/11,Estonia,TO,E,0.1
2010/11,Estonia,TO,I,0.0
2010/11,EU,OO,C,1.0
2010/11,EU,OO,E,481.0
2010/11,EU,OO,I,82.0
2010/11,EU,OO,P,2209.0
2010/11,EU,TO,C,592.0
2010/11,EU,TO,E,290.5
2010/11,EU,TO,I,114.0
2010/11,EU,TO,P,828.5
2010/11,Finland,OO,C,2.4
2010/11,Finland,OO,E,0.2
2010/11,Finland,OO,I,0.0
2010/11,Finland,TO,C,3.7
2010/11,Finland,TO,E,0.2
2010/11,Finland,TO,I,0.0
2010/11,France,OO,C,112.8
2010/11,France,OO,E,1.8
2010/11,France,OO,I,6.3
2010/11,France,OO,P,6.1
2010/11,France,TO,C,58.0
2010/11,France,TO,E,1.6
2010/11,France,TO,I,44.0
2010/11,France,TO,P,1.4
2010/11,Germany,OO,C,58.8
2010/11,Germany,OO,E,0.6
2010/11,Germany,OO,I,0.8
2010/11,Germany,TO,C,62.9
2010/11,Germany,TO,E,1.2
2010/11,Germany,TO,I,13.2
2010/11,Greece,OO,C,227.5
2010/11,Greece,OO,E,13.0
2010/11,Greece,OO,I,0.0
2010/11,Greece,OO,P,301.0
2010/11,Greece,TO,C,16.0
2010/11,Greece,TO,E,53.0
2010/11,Greece,TO,I,2.1
2010/11,Greece,TO,P,135.0
2010/11,Hungary,OO,C,2.5
2010/11,Hungary,OO,E,0.0
2010/11,Hungary,OO,I,0.0
2010/11,Hungary,TO,C,1.2
2010/11,Hungary,TO,E,0.5
2010/11,Hungary,TO,I,0.0
2010/11,Iran,OO,C,7.5
2010/11,Iran,OO,E,0.0
2010/11,Iran,OO,I,3.5
2010/11,Iran,OO,P,4.0
2010/11,Iran,TO,C,50.5
2010/11,Iran,TO,E,0.0
2010/11,Iran,TO,I,3.0
2010/11,Iran,TO,P,47.0
2010/11,Iraq,OO,C,6.0
2010/11,Iraq,OO,E,0.0
2010/11,Iraq,OO,I,6.0
2010/11,Iraq,TO,C,14.0
2010/11,Iraq,TO,E,0.0
2010/11,Iraq,TO,I,6.0
2010/11,Iraq,TO,P,8.0
2010/11,Ireland,OO,C,6.3
2010/11,Ireland,OO,E,0.0
2010/11,Ireland,OO,I,0.0
2010/11,Ireland,TO,C,0.3
2010/11,Ireland,TO,E,0.0
2010/11,Ireland,TO,I,0.0
2010/11,Israel,OO,C,17.0
2010/11,Israel,OO,E,0.0
2010/11,Israel,OO,I,7.5
2010/11,Israel,OO,P,12.5
2010/11,Israel,TO,C,23.5
2010/11,Israel,TO,E,1.0
2010/11,Israel,TO,I,5.5
2010/11,Israel,TO,P,19.0
2010/11,Italy,OO,C,660.0
2010/11,Italy,OO,E,223.5
2010/11,Italy,OO,I,58.0
2010/11,Italy,OO,P,440.0
2010/11,Italy,TO,C,148.0
2010/11,Italy,TO,E,4.7
2010/11,Italy,TO,I,6.5
2010/11,Italy,TO,P,69.7
2010/11,Japan,OO,C,35.5
2010/11,Japan,OO,I,35.5
2010/11,Japan,TO,C,3.5
2010/11,Japan,TO,E,0.0
2010/11,Japan,TO,I,3.5
2010/11,Jordan,OO,C,20.0
2010/11,Jordan,OO,E,1.0
2010/11,Jordan,OO,I,15.0
2010/11,Jordan,OO,P,27.0
2010/11,Jordan,TO,C,51.0
2010/11,Jordan,TO,E,3.0
2010/11,Jordan,TO,I,0.0
2010/11,Jordan,TO,P,54.0
2010/11,Latvia,OO,C,1.5
2010/11,Latvia,OO,E,0.1
2010/11,Latvia,OO,I,0.0
2010/11,Latvia,TO,C,4.0
2010/11,Latvia,TO,E,0.2
2010/11,Latvia,TO,I,0.3
2010/11,Lebanon,OO,C,20.0
2010/11,Lebanon,OO,E,3.0
2010/11,Lebanon,OO,I,0.0
2010/11,Lebanon,OO,P,32.0
2010/11,Lebanon,TO,C,25.0
2010/11,Lebanon,TO,E,2.0
2010/11,Lebanon,TO,I,1.0
2010/11,Lebanon,TO,P,40.0
2010/11,Libya,OO,C,15.0
2010/11,Libya,OO,E,0.0
2010/11,Libya,OO,I,0.0
2010/11,Libya,OO,P,15.0
2010/11,Libya,TO,C,7.5
2010/11,Libya,TO,E,0.0
2010/11,Libya,TO,I,4.5
2010/11,Libya,TO,P,3.0
2010/11,Lithuania,OO,C,1.0
2010/11,Lithuania,OO,E,0.6
2010/11,Lithuania,OO,I,0.0
2010/11,Lithuania,TO,C,1.4
2010/11,Lithuania,TO,E,0.1
2010/11,Lithuania,TO,I,0.0
2010/11,Luxembourg,OO,C,1.2
2010/11,Luxembourg,OO,E,0.0
2010/11,Luxembourg,OO,I,0.0
2010/11,Luxembourg,TO,C,0.6
2010/11,Luxembourg,TO,E,0.0
2010/11,Luxembourg,TO,I,0.0
2010/11,Malta,OO,C,0.6
2010/11,Malta,OO,E,0.0
2010/11,Malta,OO,I,0.0
2010/11,Malta,TO,C,1.4
2010/11,Malta,TO,E,0.0
2010/11,Malta,TO,I,0.0
2010/11,Mexico,OO,C,10.0
2010/11,Mexico,OO,E,0.0
2010/11,Mexico,OO,I,10.0
2010/11,Mexico,OO,P,0.0
2010/11,Mexico,TO,C,17.0
2010/11,Mexico,TO,E,0.5
2010/11,Mexico,TO,I,9.0
2010/11,Mexico,TO,P,8.0
2010/11,Montenegro,OO,C,0.5
2010/11,Montenegro,OO,E,0.0
2010/11,Montenegro,OO,I,0.0
2010/11,Montenegro,OO,P,0.5
2010/11,Montenegro,TO,C,0.0
2010/11,Montenegro,TO,E,0.0
2010/11,Montenegro,TO,I,0.0
2010/11,Montenegro,TO,P,0.0
2010/11,Morocco,OO,C,100.0
2010/11,Morocco,OO,E,30.5
2010/11,Morocco,OO,I,4.0
2010/11,Morocco,OO,P,130.0
2010/11,Morocco,TO,C,32.0
2010/11,Morocco,TO,E,77.0
2010/11,Morocco,TO,I,0.0
2010/11,Morocco,TO,P,110.0
2010/11,Netherlands,OO,C,16.3
2010/11,Netherlands,OO,E,0.6
2010/11,Netherlands,OO,I,0.8
2010/11,Netherlands,TO,C,6.5
2010/11,Netherlands,TO,E,0.5
2010/11,Netherlands,TO,I,2.2
2010/11,Norway,OO,C,3.0
2010/11,Norway,OO,I,3.0
2010/11,Oth.non-prod.,OO,C,40.0
2010/11,Oth.non-prod.,OO,I,40.0
2010/11,Oth.non-prod.,TO,C,50.0
2010/11,Oth.non-prod.,TO,E,0.0
2010/11,Oth.non-prod.,TO,I,50.0
2010/11,Other pr.coun.,OO,C,13.0
2010/11,Other pr.coun.,OO,E,5.0
2010/11,Other pr.coun.,OO,I,3.0
2010/11,Other pr.coun.,OO,P,15.0
2010/11,Other pr.coun.,TO,C,25.0
2010/11,Other pr.coun.,TO,E,0.0
2010/11,Other pr.coun.,TO,I,10.0
2010/11,Other pr.coun.,TO,P,15.0
2010/11,Palestine,OO,C,16.0
2010/11,Palestine,OO,E,4.0
2010/11,Palestine,OO,I,0.0
2010/11,Palestine,OO,P,25.0
2010/11,Palestine,TO,C,10.5
2010/11,Palestine,TO,E,0.0
2010/11,Palestine,TO,I,0.0
2010/11,Palestine,TO,P,11.0
2010/11,Peru,TO,C,50.0
2010/11,Peru,TO,E,21.5
2010/11,Peru,TO,I,0.0
2010/11,Peru,TO,P,72.5
2010/11,Poland,OO,C,9.6
2010/11,Poland,OO,E,0.2
2010/11,Poland,OO,I,0.0
2010/11,Poland,TO,C,9.8
2010/11,Poland,TO,E,0.7
2010/11,Poland,TO,I,0.0
2010/11,Portugal,OO,C,82.0
2010/11,Portugal,OO,E,42.7
2010/11,Portugal,OO,I,0.0
2010/11,Portugal,OO,P,62.9
2010/11,Portugal,TO,C,10.0
2010/11,Portugal,TO,E,15.6
2010/11,Portugal,TO,I,0.1
2010/11,Portugal,TO,P,10.3
2010/11,Romania,OO,C,5.7
2010/11,Romania,OO,E,0.0
2010/11,Romania,OO,I,0.0
2010/11,Romania,TO,C,23.5
2010/11,Romania,TO,E,0.0
2010/11,Romania,TO,I,18.2
2010/11,Russia,OO,C,21.0
2010/11,Russia,OO,I,21.0
2010/11,Russia,TO,C,71.5
2010/11,Russia,TO,E,0.0
2010/11,Russia,TO,I,71.5
2010/11,Saudi Arabia,OO,C,15.0
2010/11,Saudi Arabia,OO,E,0.5
2010/11,Saudi Arabia,OO,I,13.5
